School ID,School Name,Network,Total,PE,PK,K,01,02,03,04,05,06,07,08,09,10,11,12
610254,Dvorak Technology Academy,AUSL,383,25,40,42,38,39,32,34,33,35,34,31,0,0,0,0
610543,Eric Solorio Academy High School,AUSL,1190,0,0,0,0,0,0,0,0,0,0,0,346,275,274,295
609900,George W Curtis Elementary School,AUSL,520,9,22,50,59,51,67,62,56,55,46,43,0,0,0,0
610103,Isabelle C O'Keeffe Elementary School,AUSL,662,17,32,57,54,64,81,86,81,70,60,60,0,0,0,0
610274,James Weldon Johnson Elementary School,AUSL,428,25,31,27,29,45,44,50,48,47,43,39,0,0,0,0
610263,John Foster Dulles Elementary School,AUSL,660,25,30,63,81,84,88,77,67,57,33,55,0,0,0,0
609971,John Harvard Elementary School of Excellence,AUSL,392,6,22,39,41,49,47,44,35,42,38,29,0,0,0,0
610000,Julia Ward Howe Elementary School of Excellence,AUSL,481,7,26,26,40,62,57,47,51,56,56,53,0,0,0,0
610036,Leslie Lewis Elementary School,AUSL,486,18,18,54,51,50,51,51,52,44,50,47,0,0,0,0
610053,Marquette Elementary School,AUSL,1171,18,44,99,105,116,131,142,122,128,137,129,0,0,0,0
609928,Melville W Fuller Elementary School,AUSL,375,10,17,29,22,34,38,57,39,45,45,39,0,0,0,0
610257,Morton School of Excellence,AUSL,310,12,26,27,25,33,30,28,30,37,26,36,0,0,0,0
609806,Myra Bradwell Communications Arts & Sciences ES,AUSL,489,7,13,40,54,58,63,56,58,52,41,47,0,0,0,0
610231,National Teachers Elementary Academy,AUSL,723,5,15,81,83,98,91,97,85,53,61,54,0,0,0,0
610389,Orr Academy High School,AUSL,277,0,0,0,0,0,0,0,0,0,0,0,50,91,57,79
610021,Pablo Casals Elementary School,AUSL,437,18,26,35,35,42,64,40,46,43,41,47,0,0,0,0
610282,Ronald E McNair Elementary School,AUSL,399,14,22,28,33,53,49,46,41,48,40,25,0,0,0,0
610396,Tarkington School of Excellence ES,AUSL,997,9,28,94,83,109,105,125,112,111,99,122,0,0,0,0
609991,Theodore Herzl Elementary School,AUSL,589,53,69,66,51,59,65,48,46,50,44,38,0,0,0,0
609851,Thomas Chalmers Specialty Elementary School,AUSL,377,14,26,42,42,34,48,40,43,39,25,24,0,0,0,0
609955,Walter Q Gresham Elementary School,AUSL,325,9,15,40,29,35,38,39,31,30,30,29,0,0,0,0
609727,Wendell Phillips Academy High School,AUSL,634,0,0,0,0,0,0,0,0,0,0,0,198,170,144,122
610172,William T Sherman Elementary School,AUSL,257,6,10,26,32,25,34,33,20,30,24,17,0,0,0,0
609844,William W Carter Elementary School,AUSL,433,13,18,39,41,49,57,57,48,42,37,32,0,0,0,0
610342,Albert R Sabin Elementary Magnet School,ISP,585,0,0,47,58,70,67,65,70,75,71,62,0,0,0,0
610098,Alfred Nobel Elementary School,ISP,775,6,35,60,83,85,87,83,89,84,90,73,0,0,0,0
609837,Andrew Carnegie Elementary School,ISP,635,6,15,58,74,74,84,71,63,81,55,54,0,0,0,0
609951,Ariel Elementary Community Academy,ISP,523,17,15,46,48,55,59,49,61,67,49,57,0,0,0,0
609820,Augustus H Burley Elementary School,ISP,533,7,13,63,60,61,57,58,55,54,53,52,0,0,0,0
610563,Back of the Yards IB HS,ISP,1061,0,0,0,0,0,0,0,0,0,0,0,275,282,249,255
609764,Benito Juarez Community Academy High School,ISP,1734,0,0,0,0,0,0,0,0,0,0,0,529,429,422,354
610076,Bernhard Moos Elementary School,ISP,465,19,21,33,53,51,47,49,63,57,34,38,0,0,0,0
609821,Burnham Elementary Inclusive Academy,ISP,522,10,25,46,52,58,57,65,40,57,60,52,0,0,0,0
610039,Carl von Linne Elementary School,ISP,665,21,38,78,73,60,68,67,83,59,51,67,0,0,0,0
610148,Cesar E Chavez Multicultural Academic Center ES,ISP,966,29,41,100,100,104,118,109,104,89,80,92,0,0,0,0
610366,Charles H Wacker Elementary School,ISP,298,19,22,28,37,26,38,29,23,34,24,18,0,0,0,0
609875,Charles R Darwin Elementary School,ISP,518,23,40,46,48,37,63,48,47,63,46,57,0,0,0,0
609753,Chicago High School for Agricultural Sciences,ISP,718,0,0,0,0,0,0,0,0,0,0,0,199,179,161,179
609899,Christian Ebinger Elementary School,ISP,832,0,0,102,106,93,102,94,101,83,76,75,0,0,0,0
609863,Christopher Columbus Elementary School,ISP,284,10,18,24,26,28,25,32,30,32,29,30,0,0,0,0
610402,DeVry University Advantage Academy HS,ISP,193,0,0,0,0,0,0,0,0,0,0,0,0,0,103,90
610533,Dr Jorge Prieto Math and Science,ISP,999,15,26,74,78,104,103,114,135,131,110,109,0,0,0,0
610073,Ellen Mitchell Elementary School,ISP,400,19,16,28,43,30,51,54,50,56,27,26,0,0,0,0
609973,Emiliano Zapata Elementary Academy,ISP,773,13,35,61,70,68,82,92,79,87,98,88,0,0,0,0
610203,Enrico Tonti Elementary School,ISP,1048,32,89,142,163,138,182,141,161,0,0,0,0,0,0,0
610541,Federico Garcia Lorca Elementary School,ISP,830,19,51,56,75,82,87,93,92,98,84,93,0,0,0,0
610120,Ferdinand Peck Elementary School,ISP,943,81,143,127,133,143,171,145,0,0,0,0,0,0,0,0
609939,Frank L Gillespie Elementary School,ISP,494,22,19,50,47,62,64,39,66,40,39,46,0,0,0,0
609958,Frank W Gunsaulus Elementary Scholastic Academy,ISP,810,18,68,77,76,73,78,87,84,90,78,81,0,0,0,0
609926,Franklin Elementary Fine Arts Center,ISP,372,0,0,60,61,62,31,32,33,32,32,29,0,0,0,0
610062,George B McClellan Elementary School,ISP,339,1,13,41,47,39,32,41,40,28,28,29,0,0,0,0
610040,Henry D Lloyd Elementary School,ISP,1097,52,96,151,154,169,145,157,173,0,0,0,0,0,0,0
610390,Hyman G Rickover Naval Academy High School,ISP,553,0,0,0,0,0,0,0,0,0,0,0,116,144,125,168
610217,James Ward Elementary School,ISP,584,13,26,62,60,59,68,65,67,64,45,55,0,0,0,0
609772,Jane Addams Elementary School,ISP,716,20,47,62,61,70,70,77,77,69,73,90,0,0,0,0
609789,John Barry Elementary School,ISP,718,43,69,82,73,72,94,104,86,95,0,0,0,0,0,0
609829,John C Burroughs Elementary School,ISP,476,15,43,38,43,50,48,49,49,45,45,51,0,0,0,0
610026,John H Kinzie Elementary School,ISP,686,9,40,61,59,67,68,82,71,72,83,74,0,0,0,0
610242,Joseph Brennemann Elementary School,ISP,443,11,24,50,43,47,45,46,47,42,40,48,0,0,0,0
610520,LaSalle II Magnet Elementary School,ISP,590,28,45,58,56,58,58,64,64,63,47,49,0,0,0,0
610024,Lazaro Cardenas Elementary School,ISP,555,25,53,121,103,115,138,0,0,0,0,0,0,0,0,0
610298,Lenart Elementary Regional Gifted Center,ISP,284,11,18,28,27,28,31,31,30,30,26,24,0,0,0,0
609738,Lincoln Park High School,ISP,2101,0,0,0,0,0,0,0,0,0,0,0,559,525,438,579
609834,Little Village Elementary School,ISP,786,15,36,60,68,67,98,89,93,88,90,82,0,0,0,0
609773,Louis A Agassiz Elementary School,ISP,464,8,13,49,41,44,54,52,41,53,62,47,0,0,0,0
610117,Louis Pasteur Elementary School,ISP,708,7,33,116,137,120,161,134,0,0,0,0,0,0,0,0
610197,Mancel Talcott Elementary School,ISP,500,6,20,61,41,53,46,51,60,52,53,57,0,0,0,0
610544,Mariano Azuela Elementary School,ISP,886,7,20,81,89,70,100,114,98,105,102,100,0,0,0,0
609780,Marine Leadership Academy at Ames,ISP,864,0,0,0,0,0,0,0,0,0,144,152,133,156,175,104
610177,Mark Skinner Elementary School,ISP,1094,7,3,124,128,129,135,152,132,128,84,72,0,0,0,0
610312,Mary E McDowell Elementary School,ISP,154,7,12,13,20,30,24,22,26,0,0,0,0,0,0,0
610082,Mount Greenwood Elementary School,ISP,1125,0,0,132,146,117,153,127,132,105,115,98,0,0,0,0
609692,Neal F Simeon Career Academy High School,ISP,1336,0,0,0,0,0,0,0,0,0,0,0,443,310,263,320
610201,Ole A Thorp Elementary Scholastic Academy,ISP,849,0,0,94,88,87,88,99,105,99,99,90,0,0,0,0
610386,Peace & Education Coalition HS,ISP,103,0,0,0,0,0,0,0,0,0,0,0,0,46,24,33
609842,Rachel Carson Elementary School,ISP,1094,52,63,94,76,104,121,127,122,112,114,109,0,0,0,0
609903,Richard Edwards Elementary School,ISP,1544,54,130,141,128,159,139,165,151,144,175,158,0,0,0,0
610291,Richard Henry Lee Elementary School,ISP,862,11,27,74,100,76,82,105,95,97,104,91,0,0,0,0
609695,Roald Amundsen High School,ISP,1226,0,0,0,0,0,0,0,0,0,0,0,330,318,318,260
609826,Rosario Castellanos Elementary School,ISP,601,0,0,0,0,0,0,126,133,117,121,104,0,0,0,0
609990,South Loop Elementary School,ISP,780,0,0,90,89,83,95,83,81,105,80,74,0,0,0,0
609745,Southside Occupational Academy High School,ISP,269,0,0,0,0,0,0,0,0,0,0,0,0,0,7,262
610249,Talman Elementary School,ISP,435,27,53,35,35,35,39,40,51,46,36,38,0,0,0,0
610504,Velma F Thomas Early Childhood Center,ISP,163,78,85,0,0,0,0,0,0,0,0,0,0,0,0,0
609944,Virgil Grissom Elementary School,ISP,353,13,22,29,35,27,30,41,38,45,41,32,0,0,0,0
610363,Walt Disney Magnet Elementary School,ISP,1564,38,35,199,198,195,178,154,165,153,120,129,0,0,0,0
610587,Walter Henri Dyett High School for the Arts,ISP,328,0,0,0,0,0,0,0,0,0,0,0,185,143,0,0
609680,Walter Payton College Preparatory High School,ISP,1072,0,0,0,0,0,0,0,0,0,0,0,337,294,220,221
610179,Washington D Smyser Elementary School,ISP,945,12,27,73,107,87,98,106,114,114,86,121,0,0,0,0
609755,Whitney M Young Magnet High School,ISP,2158,0,0,0,0,0,0,0,0,0,118,125,518,490,443,464
609678,William Jones College Preparatory High School,ISP,1865,0,0,0,0,0,0,0,0,0,0,0,465,454,445,501
400010,ACE Technical Charter School,Charter,316,0,0,0,0,0,0,0,0,0,0,1,45,91,92,87
400172,ASPIRA Business and Finance,Charter,487,0,0,0,0,0,0,0,0,0,0,0,141,188,158,0
400013,ASPIRA Charter School - Early College High School,Charter,376,0,0,0,0,0,0,0,0,0,0,0,67,116,96,97
400017,ASPIRA Charter School - Haugan Middle School,Charter,420,0,0,0,0,0,0,0,0,62,185,173,0,0,0,0
400009,Academy for Global Citizenship Charter School,Charter,469,0,0,54,52,53,52,50,56,53,48,51,0,0,0,0
400081,Acero Charter Schools - Bartolom de las Casas,Charter,278,0,0,27,32,32,30,32,32,32,29,32,0,0,0,0
400153,Acero Charter Schools - Brighton Park,Charter,564,0,0,62,63,63,64,64,63,60,65,60,0,0,0,0
400082,Acero Charter Schools - Carlos Fuentes,Charter,549,0,0,51,60,62,64,63,64,63,62,60,0,0,0,0
400114,Acero Charter Schools - Esmeralda Santiago,Charter,283,0,0,30,31,31,32,32,32,32,32,31,0,0,0,0
400112,Acero Charter Schools - Jovita Idar,Charter,569,0,0,63,63,63,63,64,63,64,63,63,0,0,0,0
400085,Acero Charter Schools - Major Hector P. Garcia MD,Charter,598,0,0,0,0,0,0,0,0,0,0,0,116,147,178,157
400083,Acero Charter Schools - Octavio Paz Campus,Charter,368,0,0,29,29,41,61,50,30,30,52,46,0,0,0,0
400089,Acero Charter Schools - Officer Donald J. Marquez,Charter,570,0,0,64,62,64,64,64,62,63,64,63,0,0,0,0
400080,Acero Charter Schools - PFC Omar E. Torres,Charter,579,0,0,60,72,64,64,64,64,64,63,64,0,0,0,0
400120,Acero Charter Schools - Roberto Clemente,Charter,544,0,0,44,63,64,60,61,62,63,63,64,0,0,0,0
400084,Acero Charter Schools - Rufino Tamayo,Charter,287,0,0,32,32,32,31,32,32,32,32,32,0,0,0,0
400079,Acero Charter Schools - SPC Daniel Zizumbo,Charter,625,0,0,61,90,64,62,63,64,96,61,64,0,0,0,0
400101,Acero Charter Schools - Sandra Cisneros,Charter,537,0,0,59,40,62,62,63,64,61,62,64,0,0,0,0
400121,Acero Charter Schools - Sor Juana Ins de la Cruz,Charter,677,0,0,32,55,59,63,63,49,59,55,60,50,30,45,57
400149,Acero Charter Schools - Victoria Soto,Charter,551,0,0,0,0,0,0,0,0,0,0,0,79,160,178,134
400011,Alain Locke Charter School,Charter,499,0,40,60,57,59,58,57,39,36,49,44,0,0,0,0
400060,Asian Human Services - Passages Charter School,Charter,447,13,24,52,42,43,42,47,50,46,38,50,0,0,0,0
400023,CICS - Avalon/South Shore,Charter,479,0,0,28,54,82,61,58,55,51,61,29,0,0,0,0
400024,CICS - Basil,Charter,737,0,0,69,94,96,96,89,93,71,66,63,0,0,0,0
400025,CICS - Bucktown,Charter,705,0,0,73,84,87,79,76,75,72,81,78,0,0,0,0
400113,CICS - ChicagoQuest North,Charter,262,0,0,0,0,0,0,0,0,0,0,0,60,90,60,52
400027,CICS - Irving Park,Charter,555,0,0,62,60,61,60,60,60,60,79,53,0,0,0,0
400092,CICS - Lloyd Bond,Charter,339,0,0,45,45,55,48,48,50,48,0,0,0,0,0,0
400033,CICS - Longwood,Charter,1335,0,0,0,0,0,149,140,142,145,145,137,123,127,112,115
400026,CICS - Loomis Primary,Charter,563,0,0,173,203,187,0,0,0,0,0,0,0,0,0,0
400034,CICS - Northtown,Charter,909,0,0,0,0,0,0,0,0,0,0,0,253,249,209,198
400028,CICS - Prairie,Charter,422,0,0,56,49,56,58,55,60,31,28,29,0,0,0,0
400032,CICS - Ralph Ellison,Charter,417,0,0,0,0,0,0,0,0,0,0,0,95,110,121,91
400029,CICS - Washington Park,Charter,458,0,0,57,58,64,56,60,29,51,47,36,0,0,0,0
400030,CICS - West Belden,Charter,526,0,0,57,60,59,59,59,60,60,57,55,0,0,0,0
400031,CICS - Wrightwood,Charter,766,0,0,93,87,87,87,83,90,85,80,74,0,0,0,0
400115,Catalyst - Maria Charter School,Charter,1077,0,0,60,60,60,60,60,60,60,57,64,148,130,138,120
400021,Catalyst Elementary Charter School - Circle Rock,Charter,522,0,0,61,61,61,61,60,61,57,52,48,0,0,0,0
400161,Chicago Collegiate Charter School,Charter,394,0,0,0,0,0,0,50,65,81,79,79,40,0,0,0
400035,Chicago Math and Science Academy Charter School,Charter,592,0,0,0,0,0,0,0,0,76,86,93,88,80,86,83
400036,Chicago Virtual Charter School,Charter,696,0,0,40,43,49,56,52,67,67,75,66,45,47,38,51
400159,Christopher House Charter School,Charter,341,0,0,56,61,53,62,58,51,0,0,0,0,0,0,0
400094,EPIC Academy Charter High School,Charter,538,0,0,0,0,0,0,0,0,0,0,0,183,140,142,73
400039,Erie Elementary Charter School,Charter,420,0,0,54,53,52,48,45,45,45,39,39,0,0,0,0
400171,Foundations College Preparatory Charter School,Charter,227,0,0,0,0,0,0,0,0,25,57,48,49,48,0,0
400040,Frazier Preparatory Academy Charter School,Charter,361,10,10,25,25,41,43,38,38,40,41,50,0,0,0,0
400168,Great Lakes Academy Charter School,Charter,297,0,0,68,69,62,66,32,0,0,0,0,0,0,0,0
400167,Horizon Science Academy Southwest Chicago Charter,Charter,719,0,0,70,77,80,68,71,74,56,57,56,34,38,38,0
400104,Instituto Health Sciences Career Academy,Charter,750,0,0,0,0,0,0,0,0,0,0,0,223,182,190,155
400162,Intrinsic Charter School,Charter,1012,0,0,0,0,0,0,0,0,0,173,160,183,182,158,156
400146,KIPP Academy Chicago Campus,Charter,346,0,0,0,0,0,0,0,83,91,89,83,0,0,0,0
400044,KIPP Ascend Charter School,Charter,904,0,0,101,110,114,116,116,91,93,92,71,0,0,0,0
400163,KIPP Chicago Charter School - KIPP Bloom,Charter,357,0,0,0,0,0,0,0,90,90,94,83,0,0,0,0
400180,KIPP One Academy,Charter,423,0,0,112,113,0,0,0,101,97,0,0,0,0,0,0
400045,Kwame Nkrumah Academy Charter School,Charter,178,0,0,14,11,18,31,19,27,24,18,16,0,0,0,0
400047,L.E.A.R.N. - Charles and Dorothy Campbell Campus,Charter,402,0,0,63,67,75,83,74,40,0,0,0,0,0,0,0
400048,L.E.A.R.N. - Excel Campus,Charter,452,0,0,84,55,88,81,75,67,2,0,0,0,0,0,0
400111,L.E.A.R.N. - Hunter Perkins Campus,Charter,503,0,0,54,54,50,49,56,76,72,53,39,0,0,0,0
400165,L.E.A.R.N. - Middle School Campus,Charter,306,0,0,0,0,0,0,0,0,144,100,62,0,0,0,0
400046,L.E.A.R.N. - Romano Butler Campus,Charter,582,0,0,49,74,76,79,66,76,56,37,69,0,0,0,0
400107,L.E.A.R.N. - South Chicago Campus,Charter,454,0,0,63,51,53,67,65,57,43,28,27,0,0,0,0
400151,L.E.A.R.N. Charter School - 7th Campus,Charter,317,0,0,37,39,65,59,70,47,0,0,0,0,0,0,0
400049,Legacy Charter School,Charter,468,0,0,52,52,52,52,52,52,52,52,52,0,0,0,0
400119,Legal Prep Charter Academy,Charter,314,0,0,0,0,0,0,0,0,0,0,0,90,104,69,51
400178,Moving Everest Charter School,Charter,364,0,0,94,86,95,89,0,0,0,0,0,0,0,0,0
400050,Namaste Charter School,Charter,489,0,0,57,58,55,58,59,57,50,47,48,0,0,0,0
400157,Noble - Baker College Prep,Charter,363,0,0,0,0,0,0,0,0,0,0,0,113,66,104,80
400156,Noble - Butler College Prep,Charter,647,0,0,0,0,0,0,0,0,0,0,0,217,178,139,113
400097,Noble - Chicago Bulls College Prep,Charter,1137,0,0,0,0,0,0,0,0,0,0,0,361,279,254,243
400118,Noble - DRW College Prep,Charter,514,0,0,0,0,0,0,0,0,0,0,0,182,124,140,68
400052,Noble - Gary Comer College Prep,Charter,1099,0,0,0,0,0,0,0,0,89,112,116,252,212,170,148
400053,Noble - Golder College Prep,Charter,664,0,0,0,0,0,0,0,0,0,0,0,210,165,152,137
400117,Noble - Hansberry College Prep,Charter,642,0,0,0,0,0,0,0,0,0,0,0,222,149,134,137
400169,Noble - ITW David Speer Academy,Charter,1019,0,0,0,0,0,0,0,0,0,0,0,295,167,350,207
400106,Noble - John and Eunice Johnson College Prep,Charter,802,0,0,0,0,0,0,0,0,0,0,0,253,195,202,152
400098,Noble - Muchin College Prep,Charter,959,0,0,0,0,0,0,0,0,0,0,0,283,258,206,212
400051,Noble - Noble College Prep,Charter,651,0,0,0,0,0,0,0,0,0,0,0,189,178,151,133
400054,Noble - Pritzker College Prep,Charter,986,0,0,0,0,0,0,0,0,0,0,0,288,281,210,207
400055,Noble - Rauner College Prep,Charter,632,0,0,0,0,0,0,0,0,0,0,0,197,148,164,123
400056,Noble - Rowe-Clark Math and Science Academy,Charter,468,0,0,0,0,0,0,0,0,0,0,0,160,103,85,120
400170,Noble - The Noble Academy,Charter,499,0,0,0,0,0,0,0,0,0,0,0,183,106,91,119
400057,Noble - UIC College Prep,Charter,935,0,0,0,0,0,0,0,0,0,0,0,268,238,214,215
400179,Noble Mansueto High School,Charter,526,0,0,0,0,0,0,0,0,0,0,0,370,156,0,0
400058,North Lawndale College Prep - Christiana,Charter,358,0,0,0,0,0,0,0,0,0,0,0,86,97,96,79
400059,North Lawndale College Prep - Collins,Charter,355,0,0,0,0,0,0,0,0,0,0,0,96,89,93,77
400062,Perspectives - High School of Technology,Charter,334,0,0,0,0,0,0,0,0,0,0,0,93,78,87,76
400061,Perspectives - Leadership Academy,Charter,437,0,0,0,0,0,0,0,0,30,51,54,59,57,95,91
400066,Perspectives - Math and Science Academy,Charter,461,0,0,0,0,0,0,0,0,0,25,33,117,104,116,66
400064,Perspectives - Rodney D. Joslin,Charter,389,0,0,0,0,0,0,0,0,29,40,60,89,54,57,60
400069,Polaris Charter Academy,Charter,444,0,0,41,44,54,50,56,46,47,51,55,0,0,0,0
400071,Providence Englewood Charter School,Charter,511,0,0,75,60,74,70,67,42,49,41,33,0,0,0,0
400096,Rowe Elementary Charter School,Charter,1009,0,0,86,114,117,120,120,120,115,115,102,0,0,0,0
400116,The Montessori School of Englewood Charter,Charter,309,31,28,36,29,38,36,32,36,27,15,1,0,0,0,0
400078,University of Chicago - Carter G. Woodson,Charter,214,0,0,0,0,0,0,0,0,0,92,122,0,0,0,0
400075,University of Chicago - Donoghue,Charter,539,0,39,88,85,79,86,83,79,0,0,0,0,0,0,0
400076,University of Chicago - North Kenwood/Oakland,Charter,356,0,20,51,55,59,57,57,57,0,0,0,0,0,0,0
400077,University of Chicago - Woodlawn,Charter,645,0,0,0,0,0,0,0,0,103,70,60,123,109,97,83
400105,Urban Prep Academy for Young Men - Bronzeville,Charter,315,0,0,0,0,0,0,0,0,0,0,0,94,69,62,90
400086,Urban Prep Academy for Young Men - Englewood,Charter,263,0,0,0,0,0,0,0,0,0,0,0,67,56,60,80
400102,Urban Prep Charter Academy for Young Men - West,Charter,213,0,0,0,0,0,0,0,0,0,0,0,45,62,58,48
400087,Young Women's Leadership Charter School,Charter,193,0,0,0,0,0,0,0,0,0,0,0,46,49,63,35
400022,Chicago High School for the Arts (ChiArts),Contract,619,0,0,0,0,0,0,0,0,0,0,0,160,154,143,162
400091,Chicago Technology Academy High School,Contract,242,0,0,0,0,0,0,0,0,0,0,0,72,58,49,63
400043,Hope Institute Learning Academy,Contract,363,0,0,57,67,54,56,68,61,0,0,0,0,0,0,0
400068,Plato Learning Academy,Contract,389,0,0,39,46,43,50,47,49,44,39,32,0,0,0,0
610581,Bridgescape Academy Brainerd,Options,173,0,0,0,0,0,0,0,0,0,0,0,22,47,72,32
610580,Bridgescape Academy Humboldt Park,Options,163,0,0,0,0,0,0,0,0,0,0,0,22,34,56,51
610567,Bridgescape Academy Roseland,Options,168,0,0,0,0,0,0,0,0,0,0,0,26,44,54,44
610566,Bridgscape Academy Lawndale,Options,167,0,0,0,0,0,0,0,0,0,0,0,10,45,79,33
400147,Camelot - Chicago Excel Academy,Options,300,0,0,0,0,0,0,0,0,0,0,0,45,91,69,95
610565,Camelot Excel - Englewood HS,Options,252,0,0,0,0,0,0,0,0,0,0,0,48,63,80,61
400175,Camelot Excel - Southshore HS,Options,150,0,0,0,0,0,0,0,0,0,0,0,32,39,55,24
400176,Camelot Excel - Southwest HS,Options,131,0,0,0,0,0,0,0,0,0,0,0,12,26,52,41
610572,Camelot Safe Elementary,Options,5,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0
610573,Camelot Safe HS,Options,6,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1
400164,Instituto - Justice Lozano Mastery,Options,85,0,0,0,0,0,0,0,0,0,0,0,10,29,19,27
400137,Little Black Pearl Art and Design Academy,Options,118,0,0,0,0,0,0,0,0,0,0,0,23,22,42,31
610569,Ombudsman Chicago- Northwest,Options,235,0,0,0,0,0,0,0,0,0,0,0,10,63,79,83
610570,Ombudsman Chicago- South,Options,495,0,0,0,0,0,0,0,0,0,0,0,28,152,127,188
610571,Ombudsman Chicago- West,Options,367,0,0,0,0,0,0,0,0,0,0,0,49,109,107,102
610557,Pathways in Education- Ashburn,Options,278,0,0,0,0,0,0,0,0,0,0,0,37,65,89,87
610568,Pathways in Education- Avondale,Options,285,0,0,0,0,0,0,0,0,0,0,0,52,72,81,80
400173,Pathways in Education- Brighton Park,Options,343,0,0,0,0,0,0,0,0,0,0,0,56,87,101,99
400123,YCCS- Academy of Scholastic Achievement HS,Options,148,0,0,0,0,0,0,0,0,0,0,0,0,74,39,35
400133,YCCS- Innovations HS of Arts Integration,Options,414,0,0,0,0,0,0,0,0,0,0,0,0,181,177,56
400124,YCCS- McKinley Lakeside Leadership HS,Options,155,0,0,0,0,0,0,0,0,0,0,0,0,83,51,21
400125,"YCCS-ASPIRA,Antonia Pantoja Alternative HS",Options,183,0,0,0,0,0,0,0,0,0,0,0,0,80,55,48
400126,YCCS-Association House HS,Options,142,0,0,0,0,0,0,0,0,0,0,0,0,101,35,6
400127,YCCS-Austin Career Education Center HS,Options,146,0,0,0,0,0,0,0,0,0,0,0,0,18,47,81
400128,YCCS-CCA Academy HS,Options,165,0,0,0,0,0,0,0,0,0,0,0,0,106,41,18
400150,YCCS-Chatham AcademyHS,Options,162,0,0,0,0,0,0,0,0,0,0,0,1,133,25,3
400130,YCCS-Community Youth Development Institute HS,Options,156,0,0,0,0,0,0,0,0,0,0,0,0,91,25,40
400131,YCCS-Dr. Pedro Albizu Campos Puerto Rican HS,Options,197,0,0,0,0,0,0,0,0,0,0,0,0,71,79,47
400134,YCCS-Jane Addams Alternative HS,Options,210,0,0,0,0,0,0,0,0,0,0,0,0,120,56,34
400135,YCCS-Latino Youth Alternative HS,Options,226,0,0,0,0,0,0,0,0,0,0,0,0,120,70,36
400136,YCCS-Olive Harvey Middle College HS,Options,103,0,0,0,0,0,0,0,0,0,0,0,0,68,29,6
400129,YCCS-Progressive Leadership Academy,Options,155,0,0,0,0,0,0,0,0,0,0,0,1,82,39,33
400139,YCCS-Sullivan House Alternative HS,Options,330,0,0,0,0,0,0,0,0,0,0,0,0,283,20,27
400141,YCCS-Truman Middle College HS,Options,217,0,0,0,0,0,0,0,0,0,0,0,0,91,56,70
400143,YCCS-West Town Acad Alternative HS,Options,130,0,0,0,0,0,0,0,0,0,0,0,0,86,34,10
400144,YCCS-Westside Holistic Leadership Acad HS,Options,95,0,0,0,0,0,0,0,0,0,0,0,0,59,32,4
400145,YCCS-Youth Connection Leadership Acad HS,Options,223,0,0,0,0,0,0,0,0,0,0,0,0,130,52,41
